http_request_url,nos_redirects,status_code_tool,final_processed_url,error_message_tool,website,afid,name,status_code_requests,notes,updated_name,google_url,scraped_data
http://www.crossfitburgos.com,,200,https://crossfitburgos.com/,,www.crossfitburgos.com,4420,CrossFit Burgos,,,CrossFit+Burgos,https://www.google.com/search?q=CrossFit+Burgos,"[{'humanised_url': 'https://www.wodconnect.com › cross...', 'url': 'https://translate.google.com/translate?hl=en&sl=es&u=https://crossfitburgos.com/&prev=search&pto=aue', 'title': 'CrossFit Burgos | Tu BOX oficial de CrossFit en Burgos', 'description': 'Somos el primer Box oficial de CrossFit en Burgos. Entrenamiento funcional, variado, ejecutado con alta intensidad y divertido.'}, {'humanised_url': 'https://www.wodconnect.com › cross...', 'url': 'https://translate.google.com/translate?hl=en&sl=es&u=https://tizona.wodbuster.com/&prev=search&pto=aue', 'title': 'CrossFit Tizona', 'description': '09006 Burgos, España. CrossFit Journal: The Performance-Based Lifestyle Resource. Home · Aviso legal y condiciones del Box'}, {'humanised_url': 'https://www.wodconnect.com › cross...', 'url': 'https://foursquare.com/v/crossfit-burgos/50926181e4b0978d80ba8019', 'title': 'CrossFit Burgos - Calle Vitoria, 258 - nave 4 - Foursquare', 'description': 'See what your friends are saying about CrossFit Burgos. By creating an account you are able to follow friends and experts you trust and see the places\xa0...'}, {'humanised_url': 'https://www.wodconnect.com › cross...', 'url': 'https://translate.google.com/translate?hl=en&sl=es&u=https://games.crossfit.com/affiliate/4420&prev=search&pto=aue', 'title': 'Affiliate: CrossFit Burgos', 'description': ""CrossFit Burgos · CrossFit Burgos's Leaderboard · 1(58224)Olga Ordóñez. Spain · 2(84606)Luciana da Costa Hungria. Spain · 3(134666)Ana García. Spain · 4(139583)Aida\xa0...""}, {'humanised_url': 'https://www.wodconnect.com › cross...', 'url': 'https://translate.google.com/translate?hl=en&sl=es&u=https://crossfithuargo.com/&prev=search&pto=aue', 'title': 'CrossFit Huargo en Aranda de Duero, Burgos | Forging ...', 'description': 'Ya puedes disfrutar del CrossFit en Aranda de Duero - Burgos, con la mejor variedad de clases y con entrenadores que sabrán sacar lo mejor de ti.'}, {'humanised_url': 'https://www.wodconnect.com › cross...', 'url': 'https://translate.google.com/translate?hl=en&sl=es&u=https://www.wodconnect.com/crossfit-burgos&prev=search&pto=aue', 'title': 'CrossFit Burgos | WODconnect', 'description': 'Centro de entrenamiento y acondicionamiento físico oficial afiliado y certificado, bajo licencia de CrossFit Inc. U.S.A. en Burgos.'}]"
http://www.southerncolumbuscrossfit.com,0.0,200,http://www.southerncolumbuscrossfit.com,,www.southerncolumbuscrossfit.com,4428,Southern Columbus CrossFit,,,Southern+Columbus+CrossFit,https://www.google.com/search?q=Southern+Columbus+CrossFit,"[{'humanised_url': 'https://www.youtube.com › watch', 'url': 'https://www.southerncolumbuscrossfit.com/', 'title': 'Southern Columbus CrossFit', 'description': 'Southern Columbus CrossFit and TrueFIT Athletics are teaming up again for an Interbox Throwdown!!! On Saturday September 11th, 4 person teams made up of 2\xa0...'}, {'humanised_url': 'https://www.youtube.com › watch', 'url': 'https://www.instagram.com/southerncolumbuscrossfit/?hl=en', 'title': 'southerncolumbuscrossfit - Instagram', 'description': '530 Followers, 134 Following, 540 Posts - See Instagram photos and videos from Southern Columbus Cross Fit (@southerncolumbuscrossfit)'}, {'humanised_url': 'https://www.youtube.com › watch', 'url': 'https://games.crossfit.com/affiliate/4428', 'title': 'Affiliate: Southern Columbus CrossFit', 'description': 'Southern Columbus CrossFit. United States. Location. 5320 Krieger Court Columbus, OH, 43228. Phone. 5132360610. Website. www.southerncolumbuscrossfit.com.'}, {'humanised_url': 'https://www.youtube.com › watch', 'url': 'https://www.helpmecovid.com/us/6037381_southern-columbus-crossfit', 'title': 'Southern Columbus CrossFit (Gym) - Franklin County, Ohio', 'description': 'Address of Southern Columbus CrossFit is 5320 Krieger Ct, Columbus, OH 43228, USA. Southern Columbus CrossFit has quite many listed places around it and we are\xa0...'}, {'humanised_url': 'https://www.youtube.com › watch', 'url': 'https://www.groupon.com/deals/southern-columbus-crossfit-1', 'title': 'Southern Columbus CrossFit - From $51 - Groupon', 'description': 'Up to 58% Off CrossFit Memberships at Southern Columbus CrossFit · 1 Month Intro. Membership (CrossFit OnRamp - Up to 10 Classes). 40+ bought. $100. $51. 49% Off\xa0...'}]"
http://www.crossfitmurdock.com,,200,http://crossfitmurdock.com/,,www.crossfitmurdock.com,4439,CrossFit Murdock,,,CrossFit+Murdock,https://www.google.com/search?q=CrossFit+Murdock,"[{'humanised_url': 'https://www.mapquest.com › ... › Florida › Port Charlotte', 'url': 'https://crossfitmurdock.com/', 'title': 'CrossFit Murdock – Take your fitness to another level.', 'description': 'CrossFit Murdock · Daily WOD · Programs · Schedules · Membership · About Us · Contact us. 941-764-0883. 17345 Abbott Ave. #101. Port Charlotte, FL 33954.'}, {'humanised_url': 'https://www.mapquest.com › ... › Florida › Port Charlotte', 'url': 'https://www.instagram.com/crossfitmurdock/?hl=en', 'title': 'Crossfit Murdock (@crossfitmurdock) • Instagram photos and ...', 'description': '402 Followers, 179 Following, 313 Posts - See Instagram photos and videos from Crossfit Murdock (@crossfitmurdock)'}, {'humanised_url': 'https://www.mapquest.com › ... › Florida › Port Charlotte', 'url': 'https://games.crossfit.com/affiliate/4439', 'title': 'Affiliate: CrossFit Murdock', 'description': 'CrossFit Murdock. United States. Location. 17345 Abbott Ave, Suite 101. Port Charlotte, FL, 33954. Phone. 5209914593. Website. crossfitmurdock.com.'}, {'humanised_url': 'https://www.mapquest.com › ... › Florida › Port Charlotte', 'url': 'https://unboxguide.com/united-states/crossfit-murdock/', 'title': 'CrossFit Murdock - Unbox Guide - The Box review site', 'description': '17345 Abbott Ave. #101 33954 Port Charlotte United States Full map. Hi Box owner! Are you the owner of this awesome box? Then we need your help to complete\xa0...'}, {'humanised_url': 'https://www.mapquest.com › ... › Florida › Port Charlotte', 'url': 'https://www.linkedin.com/in/debbie-krienke-63321820', 'title': 'Debbie Krienke - Owner, CrossFit Murdock - LinkedIn', 'description': 'Debbie Krienke. Owner, CrossFit Murdock. CrossFit MurdockUniversity of Alaska Fairbanks. Port Charlotte, Florida, United States126 connections.'}, {'humanised_url': 'https://www.mapquest.com › ... › Florida › Port Charlotte', 'url': 'https://www.zoominfo.com/c/crossfit-murdock/457250570', 'title': 'CrossFit Murdock - Overview, News & Competitors - ZoomInfo', 'description': 'View CrossFit Murdock (crossfitmurdock.com) location in Florida, United States , revenue, industry and description. Find related and similar companies as\xa0...'}, {'humanised_url': 'https://www.mapquest.com › ... › Florida › Port Charlotte', 'url': 'https://www.mapquest.com/us/florida/crossfit-murdock-413214261', 'title': 'CrossFit Murdock - Port Charlotte - MapQuest', 'description': 'Get directions, reviews and information for CrossFit Murdock in Port Charlotte, FL. ... CrossFit Murdock. 17345 Abbott Ave, Port Charlotte, FL 33954.'}]"
http://www.crossfitiom.com,,200,https://www.crossfitiom.com/,,www.crossfitiom.com,4440,CrossFit IOM,,,CrossFit+IOM,https://www.google.com/search?q=CrossFit+IOM,"[{'humanised_url': 'https://www.rxrealm.com › Boxes', 'url': 'https://www.crossfitiom.com/', 'title': 'CrossFit IOM', 'description': 'Here at CrossFit IOM, our programme utilises all of the functional movement patterns from everyday life. We incorporate strength training, cardio fitness,\xa0...'}, {'humanised_url': 'https://www.rxrealm.com › Boxes', 'url': 'https://www.facebook.com/crossfitiom', 'title': 'CrossFit IOM | Facebook', 'description': 'CrossFit IOM. 3173 likes · 2 talking about this. Group strength & fitness sessions in Braddan. All sessions are coached and can be scaled for all...'}, {'humanised_url': 'https://www.rxrealm.com › Boxes', 'url': 'https://www.instagram.com/crossfitiom/?hl=en', 'title': 'CrossFit IOM (@crossfitiom) • Instagram photos and videos', 'description': 'CrossFit IOM. Gym/Physical Fitness Center. CrossFit Gym \u200d♀️ Established 2012 Braddan, Isle of Man 01624 618687. www.crossfitiom.com.'}, {'humanised_url': 'https://www.rxrealm.com › Boxes', 'url': 'https://games.crossfit.com/affiliate/4440', 'title': 'Affiliate: CrossFit IOM', 'description': 'CrossFit IOM. Isle of Man. Location. Unit 13, Kirby Industrial Estate Braddan, , IM4 4LA. Phone. 00447624204300. Website. www.crossfitiom.com.'}, {'humanised_url': 'https://www.rxrealm.com › Boxes', 'url': 'https://twitter.com/crossfitiom?lang=en', 'title': 'CrossFit IOM (@crossfitiom) / Twitter', 'description': 'Forging Elite Fitness on the Isle of Man.'}, {'humanised_url': 'https://www.rxrealm.com › Boxes', 'url': 'https://unboxguide.com/isle-of-man/crossfit-iom/', 'title': 'CrossFit IOM - Unbox Guide - The Box review site', 'description': 'Unit 13, Kirby Industrial Estate IM4 4LA Braddan Isle of Man Full map. Hi Box owner! Are you the owner of this awesome box?'}, {'humanised_url': 'https://www.rxrealm.com › Boxes', 'url': 'https://www.iomdfenterprise.im/financial-support/case-study/crossfit/', 'title': 'Crossfit Isle of Man - Department for Enterprise', 'description': 'Crossfit Isle of Man opened its doors on the 30th September 2012. The husband and wife team of Erin and Dan Bonnet now operate a fully functioning 4000\xa0...'}, {'humanised_url': 'https://www.rxrealm.com › Boxes', 'url': 'https://goteamup.com/p/15298-crossfit-iom/', 'title': 'CrossFit IOM - TeamUp', 'description': 'Thu Apr 21 9:30 AM–10:30 AM with Kelly Roberts | Venue: CF IOM PEEL | Occupancy: 6/10. 4:30 PM. Membership required.'}, {'humanised_url': 'https://www.rxrealm.com › Boxes', 'url': 'https://www.rxrealm.com/box/crossfit-iom/', 'title': 'CrossFit IOM - Rx Realm', 'description': 'Unit 13, Kirby Industrial Estate; Braddan, Isle of Man IM4 4LA; Isle of Man; 00447624204300; http://www.crossfitiom.com/ · Click Here For Directions\xa0...'}]"
http://www.telegraphcrossfit.com,,200,https://telegraphcrossfit.com/,,www.telegraphcrossfit.com,4456,Telegraph CrossFit,,,Telegraph+CrossFit,https://www.google.com/search?q=Telegraph+CrossFit,"[{'humanised_url': 'https://www.groupon.com › ... › Gyms › Personal Trainer', 'url': 'https://telegraphcrossfit.com/', 'title': 'Telegraph CrossFit - Quite Possibly The Best Gym in San ...', 'description': 'Telegraph CrossFit is a community-driven gym located in San Francisco with group classes where you can improve your fitness and live a healthier,\xa0...'}, {'humanised_url': 'https://www.groupon.com › ... › Gyms › Personal Trainer', 'url': 'https://www.instagram.com/telegraphcrossfit/?hl=en', 'title': 'Telegraph CrossFit (@telegraphcrossfit) • Instagram photos ...', 'description': '850 Followers, 375 Following, 505 Posts - See Instagram photos and videos from Telegraph CrossFit (@telegraphcrossfit)'}, {'humanised_url': 'https://www.groupon.com › ... › Gyms › Personal Trainer', 'url': 'https://telegraphcrossfit.myshopify.com/', 'title': 'Telegraph CrossFit – telegraphcrossfit', 'description': 'San Francisco, California CrossFit Gym.'}, {'humanised_url': 'https://www.groupon.com › ... › Gyms › Personal Trainer', 'url': 'https://www.facebook.com/telegraphcrossfit/', 'title': 'Telegraph CrossFit - Home | Facebook', 'description': 'Telegraph CrossFit · http://www.telegraphcrossfit.com/ · (408) 712-5523 · Coach · Price Range · $$$$.'}, {'humanised_url': 'https://www.groupon.com › ... › Gyms › Personal Trainer', 'url': 'https://www.yelp.com/biz/telegraph-crossfit-san-francisco-2', 'title': 'Telegraph CrossFit - 3545 Geary Blvd, San Francisco, CA ...', 'description': None}, {'humanised_url': 'https://www.groupon.com › ... › Gyms › Personal Trainer', 'url': 'https://games.crossfit.com/affiliate/4456', 'title': 'Affiliate: Telegraph CrossFit', 'description': 'Telegraph CrossFit is a premire fitness facility located in the heart of San Francisco. We take pride in exceptional service to our members,\xa0...'}, {'humanised_url': 'https://www.groupon.com › ... › Gyms › Personal Trainer', 'url': 'https://foursquare.com/v/telegraph-crossfit/50664b26e4b0d343950e7af7', 'title': 'Telegraph CrossFit - Lone Mountain - 41 visitors - Foursquare', 'description': 'See what your friends are saying about Telegraph CrossFit. By creating an account you are able to follow friends and experts you trust and see the places\xa0...'}, {'humanised_url': 'https://www.groupon.com › ... › Gyms › Personal Trainer', 'url': 'https://www.wellnessliving.com/crossfit/sanfrancisco/telegraph_crossfit1/about/?id_mode=12', 'title': 'Telegraph CrossFit About Us, San Francisco, CA', 'description': 'Telegraph CrossFit provides best Affiliate Gym services in San Francisco, CA. Please, give us a call at 1 (415) 215-1088 or visit our website at\xa0...'}, {'humanised_url': 'https://www.groupon.com › ... › Gyms › Personal Trainer', 'url': 'https://wodwell.com/box/telegraph-crossfit/', 'title': '""Telegraph CrossFit"" Box / Gym - WODwell', 'description': 'CrossFit Telegraph is owned and operated by certified CrossFit Coaches. We are a team of professionals dedicated to forging elite fitness who care\xa0...'}, {'humanised_url': 'https://www.groupon.com › ... › Gyms › Personal Trainer', 'url': 'https://www.groupon.com/biz/san-francisco/telegraph-crossfit', 'title': 'Telegraph CrossFit - San Francisco, CA | Groupon', 'description': ""Don't give up on fitness! Get going again with help from Telegraph CrossFit in San Francisco. A great body starts with a high-intensity workout.""}]"
http://www.vernalcrossfit.com,,200,https://vernalcrossfit.com/,,www.vernalcrossfit.com,4458,Vernal CrossFit,,,Vernal+CrossFit,https://www.google.com/search?q=Vernal+CrossFit,"[{'humanised_url': 'https://m.youtube.com › channel', 'url': 'https://vernalcrossfit.com/', 'title': 'Vernal CrossFit', 'description': ""At Vernal CrossFit in Vernal, UT, we build strong bodies. We'll help you make a plan to hit your health and fitness goals.""}, {'humanised_url': 'https://m.youtube.com › channel', 'url': 'https://www.instagram.com/vernalcrossfit/?hl=en', 'title': 'Vernal Crossfit (@vernalcrossfit) • Instagram photos and videos', 'description': 'Vernal Crossfit. Gym/Physical Fitness Center. Personal Training     CrossFit Group Classes     Nutrition Coaching   Book a FREE Consultation!  .'}, {'humanised_url': 'https://m.youtube.com › channel', 'url': 'https://games.crossfit.com/affiliate/4458', 'title': 'Affiliate: Vernal CrossFit', 'description': 'Vernal CrossFit. United States. Location. 45 E Main Street Vernal, UT, 84078. Phone. 4358282997. Website. www.vernalcrossfit.com · 2022 Season Overview.'}, {'humanised_url': 'https://m.youtube.com › channel', 'url': 'https://www.zoominfo.com/c/vernal-crossfit/528882688', 'title': 'Vernal CrossFit - Overview, News & Competitors | ZoomInfo.com', 'description': 'View Vernal CrossFit (www.vernalcrossfit.com) location in Utah, United States , revenue, industry and description. Find related and similar companies as\xa0...'}, {'humanised_url': 'https://m.youtube.com › channel', 'url': 'http://devwbcutah.chambermaster.com/list/member/vernal-crossfit-4281', 'title': 'Vernal CrossFit | Other Services (except Public Administration)', 'description': 'Vernal CrossFit | Other Services (except Public Administration) ... 45 e main st Vernal UT 84078 · (435) 828-2997; Send Email; Visit Website.'}, {'humanised_url': 'https://m.youtube.com › channel', 'url': 'https://www.mapquest.com/us/utah/vernal-crossfit-423163071', 'title': 'Vernal CrossFit 45 E Main St Vernal, UT Personal Trainers', 'description': 'Get directions, reviews and information for Vernal CrossFit in Vernal, UT.'}, {'humanised_url': 'https://m.youtube.com › channel', 'url': 'https://m.youtube.com/channel/UCDU2-P-BD5_otcl2vyHMfHw', 'title': 'Vernal CrossFit - YouTube', 'description': 'AboutPressCopyrightContact usCreatorsAdvertiseDevelopersTermsPrivacyPolicy & SafetyHow YouTube worksTest new features. © 2022 Google LLC\xa0...'}]"
http://www.crossfitdetermination.com,,200,https://crossfitdetermination.com/,,www.crossfitdetermination.com,4461,CrossFit Determination,,,CrossFit+Determination,https://www.google.com/search?q=CrossFit+Determination,"[{'humanised_url': 'https://www.zoominfo.com › crossfit-determination', 'url': 'https://crossfitdetermination.com/', 'title': 'Crossfit Determination: Roseville CA Crossfit', 'description': 'What Crossfit Determination is all about ... We mix weightlifting, gymnastics and conditioning elements together to bring a blend of fitness that is unrivaled in\xa0...'}, {'humanised_url': 'https://www.zoominfo.com › crossfit-determination', 'url': 'https://www.instagram.com/crossfitdetermination/?hl=en', 'title': 'Crossfit Determination (@crossfitdetermination) • Instagram ...', 'description': ""1376 Lead Hill Drive, Suite 190. Roseville CA 95661. crossfitdetermination.com/sign-up. 2021's profile picture. 2021. 2020's profile picture.""}, {'humanised_url': 'https://www.zoominfo.com › crossfit-determination', 'url': 'https://games.crossfit.com/affiliate/4461', 'title': 'Affiliate: CrossFit Determination', 'description': 'CrossFit Determination ; Location. 1376 Lead Hill Drive. Suite 190. Roseville, CA, 95661 ; Phone. 5307983014 ; Website. www.crossfitdetermination.com.'}, {'humanised_url': 'https://www.zoominfo.com › crossfit-determination', 'url': 'https://www.yelp.com/biz/crossfit-determination-roseville-2', 'title': 'Crossfit Determination - 1376 Lead Hill Dr, Roseville, CA ...', 'description': None}, {'humanised_url': 'https://www.zoominfo.com › crossfit-determination', 'url': 'https://boxlifemagazine.com/open-registration-decline-what-does-this-mean-for-the-sport-of-fitness/', 'title': 'Open Registration Decline Again - What Does This Mean For the ...', 'description': None}, {'humanised_url': 'https://www.zoominfo.com › crossfit-determination', 'url': 'https://forbigandheavypeople.com/is-crossfit-for-overweight-obese-people/', 'title': 'Is Crossfit For Overweight & Obese People?', 'description': None}, {'humanised_url': 'https://www.zoominfo.com › crossfit-determination', 'url': 'https://www.livestrong.com/article/13730816-crossfit-statistics/', 'title': '81 CrossFit Statistics You Should Know in 2022 | Livestrong.com', 'description': None}, {'humanised_url': 'https://www.zoominfo.com › crossfit-determination', 'url': 'https://www.theboxmag.com/training/origins-of-crossfit-9629/', 'title': 'Origins of CrossFit - The Box', 'description': None}, {'humanised_url': 'https://www.zoominfo.com › crossfit-determination', 'url': 'https://pubmed.ncbi.nlm.nih.gov/34199523/', 'title': 'Determination of a CrossFit ® Benchmark Performance Profile', 'description': 'by N Meier · 2021 · Cited by 1 — In the trend sport CrossFit ® , international competition is held at the CrossFit ® Games, known worldwide as the definitive fitness test.'}, {'humanised_url': 'https://www.zoominfo.com › crossfit-determination', 'url': 'https://www.lyft.com/rider/routes/crossfit-determination-to-trader-joes', 'title': ""Best Ways to Get From CrossFit Determination to Trader Joe's"", 'description': '30 minutes — Compare public transit, taxi, biking, walking, driving, and ridesharing. Find the cheapest and quickest ways to get from CrossFit Determination\xa0...'}, {'humanised_url': 'https://www.zoominfo.com › crossfit-determination', 'url': 'https://www.zoominfo.com/c/crossfit-determination/363169992', 'title': 'Crossfit Determination - Overview, News & Competitors', 'description': 'Who is Crossfit Determination. CrossFit is a strength and conditioning program that emphasizes short, high-intensity workouts utilizing a combination of\xa0...'}]"
http://www.crossfit269.com,,403,https://www.crossfit269.com/,,www.crossfit269.com,4463,CrossFit 269,,Domain Expired,CrossFit+269,https://www.google.com/search?q=CrossFit+269,"[{'humanised_url': 'http://crossfit269-gw.flywheelsites.com › faqs', 'url': 'https://games.crossfit.com/affiliate/4463', 'title': 'Affiliate: CrossFit 269', 'description': ""Yes, our gym is a school. Warrior Training Systems is not just a place to workout. On the surface, we're a place that teaches you how to move and eat correctly.""}, {'humanised_url': 'http://crossfit269-gw.flywheelsites.com › faqs', 'url': 'https://www.facebook.com/CrossFit269/', 'title': 'Kalamazoo Strength and Conditioning - KSAC - Facebook', 'description': 'Offering CrossFit classes, semi-private classes, and private training, ... We encourage you to browse our site to learn more about CrossFit 269,\xa0...'}, {'humanised_url': 'http://crossfit269-gw.flywheelsites.com › faqs', 'url': 'https://www.prweb.com/releases/2015/07/prweb12874223.htm', 'title': ""Kalamazoo's CrossFit 269 Changes Name, Opens New Website"", 'description': '29-Jul-2015 — CrossFit 269, a fitness training center serving Southwest Michigan, announced in July that the center is changing its name to Kalamazoo\xa0...'}, {'humanised_url': 'http://crossfit269-gw.flywheelsites.com › faqs', 'url': 'https://warriortrainingsystems.com/', 'title': 'Warrior Training Systems: Home', 'description': ""Join the List. Enter your email address below to receive updates from CrossFit 269. Explore. Blog · Simple FAQ's · CrossFit Classes · Follow on Instagram.""}, {'humanised_url': 'http://crossfit269-gw.flywheelsites.com › faqs', 'url': 'https://www.kalamazooblades.com/event/show/229508935', 'title': 'CrossFit 269 Training - Southwest Michigan Blades', 'description': 'CrossFit 269 Training ... 1919 E. Kilgore Service Road, Suite B. Kalamazoo, MI 49001. (269) 359-7099. Location: Kalamazoo Strength & Conditioning.'}, {'humanised_url': 'http://crossfit269-gw.flywheelsites.com › faqs', 'url': 'https://www.mapquest.com/us/michigan/crossfit-269-423018631', 'title': 'CrossFit 269 1919 E Kilgore Service Rd Kalamazoo, MI ...', 'description': 'Get directions, reviews and information for CrossFit 269 in Kalamazoo, MI.'}, {'humanised_url': 'http://crossfit269-gw.flywheelsites.com › faqs', 'url': 'https://unboxguide.com/united-states/crossfit-269/', 'title': 'CrossFit 269 - Unbox Guide - The Box review site', 'description': ""Advertising oppurtunities · CrossFit Club Waalwijk. R.M.2 weeks ago. Great box, dedicated coaches, great WOD's/program, nice atmosphere · CrossFit Cheongna. Rosy4\xa0...""}, {'humanised_url': 'http://crossfit269-gw.flywheelsites.com › faqs', 'url': 'http://crossfit269-gw.flywheelsites.com/faqs/', 'title': 'FAQs - CrossFit 269', 'description': ""If you are experienced CrossFitter, Weightlifter, or Strongman, we will give you a complimentary day. If you feel CrossFit 269 is the right gym for you, we'll\xa0...""}]"
http://www.crossfitcascobayundaunted.com,,200,https://crossfitcascobayundaunted.com/,,www.crossfitcascobayundaunted.com,4464,CrossFit Casco Bay Undaunted,,,CrossFit+Casco+Bay+Undaunted,https://www.google.com/search?q=CrossFit+Casco+Bay+Undaunted,"[{'humanised_url': 'https://www.zoominfo.com › pic › crossfit-casco-bay-u...', 'url': 'https://crossfitcascobayundaunted.com/', 'title': 'CrossFit Casco Bay Undaunted | Augusta, Maine', 'description': 'Established in 2012 in a small retail space in downtown Augusta, Maine, CrossFit Casco Bay Undaunted has always prided itself on being a one of a kind\xa0...'}, {'humanised_url': 'https://www.zoominfo.com › pic › crossfit-casco-bay-u...', 'url': 'https://games.crossfit.com/affiliate/4464', 'title': 'Affiliate: CrossFit Casco Bay Undaunted', 'description': 'CrossFit Casco Bay Undaunted · United States · Location. 79 Leighton Road, Units 6 & 8. Augusta, ME, 04330 · Phone. 2072136149 · Website. www.crossfitundaunted.com.'}]"
http://www.crossfitsteelscorners.com,,200,https://crossfitsteelscorners.com/,,www.crossfitsteelscorners.com,4465,CrossFit Steels Corners,,,CrossFit+Steels+Corners,https://www.google.com/search?q=CrossFit+Steels+Corners,"[{'humanised_url': 'https://www.mapquest.com › United States › Ohio › Stow', 'url': 'https://www.facebook.com/CFSteelsCorners/', 'title': 'CrossFit Steels Corners - Home | Facebook', 'description': 'CrossFit Steels Corners · 4111 Hudson Dr., Stow, OH 44224. Get Directions · Rating · 5. (25 reviews) · (330) 690-2626 · jason@crossfitsteelscorners.com · http://www.'}, {'humanised_url': 'https://www.mapquest.com › United States › Ohio › Stow', 'url': 'https://www.stowstrength.com/cfssc', 'title': 'Steels Corners CrossFit - STOW STRENGTH AND ...', 'description': 'CrossFit Steels Corners offers dynamic strength and conditioning program for local residents. The coaches at CrossFit Steels Corners challenge their members\xa0...'}, {'humanised_url': 'https://www.mapquest.com › United States › Ohio › Stow', 'url': 'https://crossfitsteelscorners.com/', 'title': 'Crossfit Steels Corners', 'description': 'Crossfit Gym Based Out of Stow, Ohio. Health, Fitness, Weightloss, Akron, Stow, North East Ohio Crossfit. ... BE THE BEST YOU, AT CROSSFIT STEELS CORNERS.'}, {'humanised_url': 'https://www.mapquest.com › United States › Ohio › Stow', 'url': 'https://www.instagram.com/crossfitsteelscorners/?hl=en', 'title': 'CrossFit Steels Corners (@crossfitsteelscorners) • Instagram ...', 'description': '794 Followers, 447 Following, 1352 Posts - See Instagram photos and videos from CrossFit Steels Corners (@crossfitsteelscorners)'}, {'humanised_url': 'https://www.mapquest.com › United States › Ohio › Stow', 'url': 'https://www.yelp.com/biz/crossfit-steels-corners-stow', 'title': 'CrossFit Steels Corners - 4111 Hudson Dr, Stow, OH - Yelp', 'description': None}, {'humanised_url': 'https://www.mapquest.com › United States › Ohio › Stow', 'url': 'https://games.crossfit.com/affiliate/4465', 'title': 'Affiliate: CrossFit Steels Corners', 'description': 'CrossFit Steels Corners. United States. Location. 4111 Hudson Dr. Stow, OH, 44224. Phone. 3306902626. Website. crossfitakronnorth.com · 2022 Season Overview.'}, {'humanised_url': 'https://www.mapquest.com › United States › Ohio › Stow', 'url': 'https://www.zoominfo.com/c/crossfit-steels-corners/444325314', 'title': 'Crossfit Steels Corners - Overview, News & Competitors', 'description': ""Where are Crossfit Steels Corners's headquarters? Crossfit Steels Corners's headquarters are in 4111 Hudson Dr, Stow, Ohio, 44224, United States ; What is\xa0...""}, {'humanised_url': 'https://www.mapquest.com › United States › Ohio › Stow', 'url': 'https://www.mapquest.com/us/ohio/crossfit-steels-corners-385155737', 'title': 'CrossFit Steels Corners 4111 Hudson Dr Stow, OH Gymnasiums', 'description': 'Great gym in the northern Akron, Stow, Hudson area. Jason is a great coach who is energetic and laid back at the same time. The workouts were classic Crossfit.'}]"
http://www.crossfitsyracuse.com,,200,https://syracusesweatclub.com/,,www.crossfitsyracuse.com,4468,CrossFit Syracuse,,,CrossFit+Syracuse,https://www.google.com/search?q=CrossFit+Syracuse,"[{'humanised_url': 'https://www.linkedin.com › ...', 'url': 'https://syracusesweatclub.com/', 'title': 'Syracuse Sweat Club: Home - Fitness Community', 'description': '23-Aug-2021 — Syracuse Sweat Club is an inclusive fitness community. Group or personal training, fitness or nutrition, in person or virtual.'}, {'humanised_url': 'https://www.linkedin.com › ...', 'url': 'http://www.crossfitdewitt.com/', 'title': 'CROSSFIT DEWITT IN SYRACUSE, NY', 'description': 'CrossFit DeWitt is the premiere functional fitness gym in Syracuse, NY. We have certified CrossFit Trainers to help guide you to be the healthiest you\xa0...'}, {'humanised_url': 'https://www.linkedin.com › ...', 'url': 'https://m.yelp.com/search?find_desc=Crossfit+Gyms&find_loc=Syracuse%2C+NY', 'title': 'Top 10 Best Crossfit Gyms in Syracuse, NY - April 2022 - Yelp', 'description': 'Top 10 Best Crossfit Gyms in Syracuse, NY · CrossFit Syracuse. CrossFit Syracuse · Urban Life Athletics. Urban Life Athletics · Camillus CrossFit. Camillus\xa0...'}, {'humanised_url': 'https://www.linkedin.com › ...', 'url': 'https://www.instagram.com/syracusesweatclub/?hl=en', 'title': 'Syracuse Sweat Club (@syracusesweatclub) • Instagram ...', 'description': ""Home of CrossFit Syracuse & Sweat Club Personal Training #morethanagym · linktr.ee/sweatclub. Group Classes's profile picture. Group Classes.""}, {'humanised_url': 'https://www.linkedin.com › ...', 'url': 'https://games.crossfit.com/affiliate/4468', 'title': 'Affiliate: CrossFit Syracuse', 'description': ""CrossFit Syracuse · CrossFit Syracuse's Leaderboard · 1(6707)Sarah Stoetzel. United States · 2(24906)Lauren Kalil. United States · 3(51095)Stephanie Oyer. United\xa0...""}, {'humanised_url': 'https://www.linkedin.com › ...', 'url': 'https://letronocrossfit.com/', 'title': 'Letrono Crossfit – A Strong and Supportive Community', 'description': 'gym, our trainers, and our athletes. Come Drop In. Letrono CrossFit 1754 S 750 W Syracuse, UT 84075\xa0...'}, {'humanised_url': 'https://www.linkedin.com › ...', 'url': 'https://www.linkedin.com/in/dan-goldberg-008b886', 'title': 'Dan Goldberg - Owner and Head Trainer - CrossFit Syracuse', 'description': ""I own and operate CrossFit Syracuse with my wife Ellen. When I'm not trying to get heavy things from the ground to overhead I am teaching classes,\xa0...""}]"
