http_request_url,nos_redirects,status_code_tool,final_processed_url,error_message_tool,website,afid,name,status_code_requests,notes,updated_name,google_url,scraped_data
http://www.crossfitruston.com,,200,https://www.crossfitruston.com/,,www.crossfitruston.com,3965,CrossFit Ruston,,,CrossFit+Ruston,https://www.google.com/search?q=CrossFit+Ruston,"[{'url': 'https://www.crossfitruston.com/', 'humanised_url': 'Crossfit Ruston', 'description': 'At Crossfit Ruston, you will make new friends that will last you a lifetime. Our goal is not just to help people lose weight. We have succeeded in building\xa0...'}, {'url': 'https://reauxfitness.com/', 'humanised_url': 'Crossfit Reaux - Reaux Fitness', 'description': 'in Ruston, LA – ... ALL CLASSES taught by certified CrossFit® instructors ... Work one on one with our certified CrossFit® instructors and maximize your\xa0...'}, {'url': 'https://games.crossfit.com/affiliate/3965', 'humanised_url': 'Affiliate: CrossFit Ruston', 'description': 'CrossFit Ruston ; Location. 1311 Ida Alley Ruston, LA, 71270 ; Phone. 9854455595 ; Website. crossfitruston.com.'}, {'url': 'https://www.instagram.com/crossfitruston/?hl=en', 'humanised_url': 'CrossFit Ruston (@crossfitruston) • Instagram photos and videos', 'description': '1502 Followers, 370 Following, 1265 Posts - See Instagram photos and videos from CrossFit Ruston (@crossfitruston)'}, {'url': 'https://www.helpmecovid.com/us/5849020_crossfit-ruston', 'humanised_url': 'Crossfit Ruston - Claiborne Parish, Louisiana - Helpmecovid', 'description': 'Address of Crossfit Ruston is 1311 Ida Alley, Ruston, LA 71270, USA. Crossfit Ruston has quite many listed places around it and we are covering at least 25\xa0...'}, {'url': 'https://www.zoominfo.com/c/crossfit-ruston/451260438', 'humanised_url': 'CrossFit Ruston - Overview, News & Competitors - ZoomInfo', 'description': 'View CrossFit Ruston (www.crossfitruston.com) location in Louisiana, United States , revenue, industry and description. Find related and similar companies\xa0...'}, {'url': 'https://www.fullyamped.com/collections/crossfit-ruston/products/crossfit-ruston-100-standard-bella-canvas-mens-three-quarter-sleeve-baseball-t-shirt-1', 'humanised_url': ""CrossFit Ruston - 100 - Standard - Bella + Canvas - Men's Three ..."", 'description': 'Triblends are 3.8 oz., 50/25/25 polyester/combed and ringspun cotton/rayon, 40 singles • Black Heather is 90/10 combed and cotton ringspun cotton/polyester\xa0...'}]"
http://www.crossfitjunglegym.com,,200,https://crossfitjunglegym.com/,,www.crossfitjunglegym.com,3966,CrossFit Jungle Gym,,,CrossFit+Jungle+Gym,https://www.google.com/search?q=CrossFit+Jungle+Gym,"[{'url': 'https://crossfitjunglegym.com/', 'humanised_url': 'CrossFit Jungle Gym: Home', 'description': 'Do you want to get in the best shape of your life? Learn more about CrossFit Jungle Gym and schedule a free intro to receive your tailored training plan.'}, {'url': 'https://www.indiamart.com/proddetail/crossfit-gym-machine-14542229212.html', 'humanised_url': 'Jungle Crossfit Gym Machine - IndiaMART', 'description': None}, {'url': 'https://www.indiamart.com/proddetail/crossfit-jungle-rig-21955080597.html', 'humanised_url': 'Crossfit Jungle Rig, For Gym - IndiaMART', 'description': 'Athletic Trends Industries - Offering Crossfit Jungle Rig, For Gym at Rs 75000/piece in Ghaziabad, Uttar Pradesh. Read about company.'}, {'url': 'https://www.instagram.com/crossfitjunglegym/?hl=en', 'humanised_url': 'CrossFit Jungle Gym (@crossfitjunglegym) • Instagram photos ...', 'description': '567 Followers, 253 Following, 688 Posts - See Instagram photos and videos from CrossFit Jungle Gym (@crossfitjunglegym)'}, {'url': 'https://www.linkedin.com/company/crossfit-jungle-gym', 'humanised_url': 'CrossFit Jungle Gym | LinkedIn', 'description': 'CrossFit Jungle Gym. Wellness and Fitness Services. Trenton, New Jersey 25 followers. Improving the lives of our community through training and nutrition by\xa0...'}, {'url': 'https://games.crossfit.com/affiliate/3966', 'humanised_url': 'Affiliate: CrossFit Jungle Gym', 'description': ""CrossFit Jungle Gym · CrossFit Jungle Gym's Leaderboard · 1(26933)Vanessa Zimmerman. United States · 2(94348)Samantha Kuhles. United States · 3(96843)Laura Brock.""}]"
http://www.crossfitfortwortheast.com,,200,http://ww1.crossfitfortwortheast.com,,www.crossfitfortwortheast.com,3971,CrossFit Fort Worth East,,Not Setup Properly,CrossFit+Fort+Worth+East,https://www.google.com/search?q=CrossFit+Fort+Worth+East,"[{'url': 'https://www.crossfitftwe.com/', 'humanised_url': 'CrossFit Fort Worth East - Bedford, Texas', 'description': ""Conveniently located in the Dallas / Fort Worth Mid Cities area, we offer a fun, functional fitness community great for: First Time CrossFitters - We'll show\xa0...""}, {'url': 'https://www.facebook.com/ftweast/', 'humanised_url': 'Crossfit Fort Worth East - Home | Facebook', 'description': 'Crossfit Fort Worth East · 1801 Airport frwy, Bedford, TX 76021. Get Directions · Rating · 4.9. (43 reviews) · 5,120 people checked in here · (817) 360-9875.'}, {'url': 'https://games.crossfit.com/affiliate/3971', 'humanised_url': 'Affiliate: CrossFit Fort Worth East', 'description': 'CrossFit Fort Worth East ; Location. 1801 Airport Freeway Bedford, TX, 76021 ; Phone. 8173609875 ; Website. www.crossfitfortwortheast.com.'}, {'url': 'https://www.instagram.com/crossfit_ftw_east/?hl=en', 'humanised_url': 'CrossFit FTW East (@crossfit_ftw_east) • Instagram photos ...', 'description': 'Walk in & check us out—FREE & encouraged! We wanna meet you too! Mon-Fri, 5:30-8:30am 11:30-1:30 or 4pm-5pm-6pm-come by! Mj, CFFTWE 817.360.9875.'}, {'url': 'https://nextdoor.com/pages/crossfit-fort-worth-east/', 'humanised_url': 'CrossFit Fort Worth East - 2 Recommendations - Bedford, TX', 'description': '2 recommendations for CrossFit Fort Worth East from neighbors in Bedford, TX. Connect with neighborhood businesses on Nextdoor.'}, {'url': 'https://foursquare.com/v/crossfit-fort-worth-east/59242b8bf62e094f58306dfb', 'humanised_url': 'Crossfit Fort Worth East - Bedford, TX - Foursquare', 'description': 'See what your friends are saying about Crossfit Fort Worth East. By creating an account you are able to follow friends and experts you trust and see the\xa0...'}, {'url': 'https://www.yelp.com/biz/crossfit-fort-worth-east-bedford', 'humanised_url': 'CROSSFIT FORT WORTH EAST - 1801 Airport Fwy ...', 'description': '09-Jan-2021 — Crossfit Fort Worth East · 1801 Airport Fwy. Bedford, TX 76021. Directions · (817) 360-9875. Call Now · More Info. Hours · From the Business.'}, {'url': 'https://www.fullyamped.com/collections/crossfit-fort-worth-east', 'humanised_url': 'CrossFit Fort Worth East - Fully Amped', 'description': ""CrossFit Fort Worth East · Filters · CrossFit Fort Worth East - 100 - Open 2022 - Bella + Canvas - Men's Three-Quarter Sleeve Baseball T-Shirt · CrossFit Fort\xa0...""}, {'url': 'https://www.meetup.com/ThePhoenixDFW/events/285060734/', 'humanised_url': 'Phoenix CrossFit w/ CrossFit Fort Worth East - Meetup', 'description': '4 days ago — Sat, Apr 23, 10:30 AM CDT: Come join The Phoenix for CrossFit at CrossFit Fort Worth East in Bedford. If you are looking for a great workout\xa0...'}, {'url': 'https://findyourtrainer.com/texas/gym/crossfit-fort-worth-east/', 'humanised_url': 'CrossFit Fort Worth East - Bedford in Texas - Find Your ...', 'description': 'CrossFit Fort Worth East - Bedford ... Nutrition; Strength Training; Flexibility and Mobility; Muscle Gain; Injury Prevention; CrossFit; Corrective Exercise.'}]"
http://www.crossfitarmada.com,,200,https://www.crossfitarmada.com/,,www.crossfitarmada.com,3973,CrossFit Armada,,,CrossFit+Armada,https://www.google.com/search?q=CrossFit+Armada,"[{'url': 'https://www.crossfitarmada.com/', 'humanised_url': 'CrossFit Armada Pearland', 'description': 'Come experience CrossFit, Olympic Lifting, and High Intensity training with quality coaching within a 10000 square feet modern training facility.'}, {'url': 'https://www.instagram.com/crossfitarmada/?hl=en', 'humanised_url': 'CrossFit Armada (@crossfitarmada) • Instagram photos and ...', 'description': '798 Followers, 593 Following, 959 Posts - See Instagram photos and videos from CrossFit Armada (@crossfitarmada)'}, {'url': 'https://m.yelp.com/biz/crossfit-armada-pearland', 'humanised_url': 'CrossFit Armada - 6009 Cottonwood St, Pearland, TX - Yelp', 'description': 'CrossFit Armada · 6009 Cottonwood St. Pearland, TX 77584. Directions · (832) 866-3864. Call Now · More Info. Hours, Accepts Credit Cards, Bike Parking · From the\xa0...'}, {'url': 'https://games.crossfit.com/affiliate/3973', 'humanised_url': 'Affiliate: CrossFit Armada', 'description': ""CrossFit Armada · CrossFit Armada's Leaderboard · 1(116620)Melissa Miller. United States · 2(131422)Amy Dreier. United States · 3(147798)Shardae Contreras. United\xa0...""}, {'url': 'https://www.indeed.com/cmp/Crossfit-Armada/reviews?fcountry=US&floc=Pearland%2C+TX', 'humanised_url': 'Crossfit Armada Employee Reviews in Pearland, TX - Indeed', 'description': 'Reviews from Crossfit Armada employees about Crossfit Armada culture, salaries, benefits, work-life balance, management, job security, and more.'}, {'url': 'https://foursquare.com/v/crossfit-armada/504a1cebf2e705dd2e5ba5bb', 'humanised_url': 'CrossFit Armada - Gym / Fitness Center - Foursquare', 'description': 'See 3 tips from 24 visitors to CrossFit Armada. ""First class:Fundamentals. Very impressed w the cleanliness and maintenance of this Box""'}]"
http://www.crossfitcountdown.com,,200,https://www.crossfitcountdown.com/,,www.crossfitcountdown.com,3974,CrossFit Countdown,,,CrossFit+Countdown,https://www.google.com/search?q=CrossFit+Countdown,"[{'url': 'https://www.crossfitcountdown.com/', 'humanised_url': 'Crossfit Countdown – Not a gym, but a community', 'description': 'Ger is head coach and owner of CrossFit Countdown. He received his CrossFit level 1 Trainer certificate in 2011 and the Olympic Lifting Trainer Certificate\xa0...'}, {'url': 'https://wodwell.com/wod/countdown/', 'humanised_url': '""Countdown"" Workout, Stars and Stripes CrossFit ... - WODwell', 'description': ""Stars and Stripes CrossFit New Year's Eve Holiday WOD · For Time · 10-9-8-7-6-5-4-3-2-1 reps of: · Hang Snatches (95/65 lb) · Box Jumps (24/20 in) · Push-Ups · Sumo\xa0...""}, {'url': 'https://open.crossfit.com/', 'humanised_url': '2022 NOBULL CrossFit Open: Home', 'description': 'Over a three-week period beginning Thursday, Feb. 24, 2022, the CrossFit Open will give CrossFit athletes everywhere the chance to challenge themselves and\xa0...'}, {'url': 'https://www.amazon.com/crossfit-timer/s?k=crossfit+timer', 'humanised_url': 'crossfit timer - Amazon.com', 'description': 'Results 1 - 48 of 99 — Seesii Gym Timer, Interval Timer with Ultra-Clear LED, Crossfit Clock Countdown/Up Stopwatch, Wall Workout Timer with Remote, Compatible\xa0...'}, {'url': 'https://www.pinterest.com/pin/465278205249079536/', 'humanised_url': 'Crossfit Countdown WOD - Pinterest', 'description': 'Bucked Up®️ Pre-Workout on Instagram: “#FITFRIDAY brought to you by a little Cardio Burn! Post your results below! Need a challenge? Add weights!    ”.'}]"
http://www.crossfitwaipio.com,,200,https://www.crossfitwaipio.com/,,www.crossfitwaipio.com,3976,CrossFit Waipio,,,CrossFit+Waipio,https://www.google.com/search?q=CrossFit+Waipio,"[{'url': 'https://www.crossfitwaipio.com/', 'humanised_url': 'CrossFit Waipio', 'description': 'Get Fit and stay fit. CrossFit Waipio is a World Class Fitness Facility Serving the community on the West side of Oahu. Click here for more info.'}, {'url': 'https://www.instagram.com/crossfitwaipio/?hl=en', 'humanised_url': 'CrossFit Waipio (@crossfitwaipio) • Instagram photos and videos', 'description': 'CrossFit Waipio. We strived to make it a place where anyone walking through our doors feel at home. www.crossfitwaipio.com. 1,322 posts. 1,702 followers.'}, {'url': 'https://www.facebook.com/CFWaipio/', 'humanised_url': 'Crossfit Waipio - Home | Facebook', 'description': ""Crossfit Waipio is Hawaii's premier training facility. We specialize in physical transformations and bringing elite fitness to the Leeward side.""}, {'url': 'https://www.yelp.com/biz/crossfit-waipio-waipahu-2', 'humanised_url': 'CROSSFIT WAIPIO - 94-1388 Moaniani St, Waipahu, HI ...', 'description': None}, {'url': 'https://games.crossfit.com/affiliate/3976', 'humanised_url': 'Affiliate: CrossFit Waipio', 'description': 'CrossFit Waipio. United States. Location. 94-1388 Moaniani Street, Suite 102. Waipahu, HI, 96797. Phone. 8085618498. Website. www.crossfitwaipio.com.'}, {'url': 'https://www.mapquest.com/us/hawaii/crossfit-waipio-345032555', 'humanised_url': 'CrossFit Waipio 94-1388 Moaniani St Unit 102 Waipahu, HI ...', 'description': 'Get directions, reviews and information for CrossFit Waipio in Waipahu, HI.'}, {'url': 'https://unboxguide.com/united-states/crossfit-waipio/', 'humanised_url': 'CrossFit Waipio - Unbox Guide - The Box review site', 'description': '94-1388 Moaniani Street, Suite 102 96797 Waipahu United States Full map. Hi Box owner! Are you the owner of this awesome box?'}, {'url': 'https://foreverfierce.com/products/crossfit-waipio-april-2022-white-tee', 'humanised_url': 'CrossFit Waipio April 2022 White Tee | Forever Fierce', 'description': 'CrossFit Waipio April 2022 White Tee · 60% combed ringspun cotton/40% polyester jersey · 4.3 oz. · 32 singles · slightly heathered · fabric laundered for reduced\xa0...'}]"
http://www.crossfit925.com,,200,https://925strong.com/,,www.crossfit925.com,3981,CrossFit 925,,,CrossFit+925,https://www.google.com/search?q=CrossFit+925,"[{'url': 'https://www.facebook.com/925Strong/', 'humanised_url': '925 Strong - Home | Facebook', 'description': 'Our vision is to help as many people as possible get healthier so they can have a greater positive... 21216 Gathering Oak, San Antonio, TX 78260.'}, {'url': 'https://games.crossfit.com/affiliate/3981', 'humanised_url': 'Affiliate: CrossFit 925', 'description': ""Location. 21216 Gathering Oak San Antonio, TX, 78260. Phone. 9033432024. Website. www.crossfit925.com ... CrossFit 925's Leaderboard. 2022 Open. Division.""}, {'url': 'https://www.linkedin.com/in/diana-tyler-4164798a', 'humanised_url': 'Diana Tyler - Co Owner - CrossFit 925 | LinkedIn', 'description': 'Diana Tyler. Novelist, Blogger, Freelance Writer, Co-Owner of CrossFit 925 in San Antonio. CrossFit 925The University of Texas at Austin.'}, {'url': 'https://www.instagram.com/925women/?hl=en', 'humanised_url': 'CrossFit 925 Women (@925women) • Instagram photos and ...', 'description': '72 Followers, 23 Following, 32 Posts - See Instagram photos and videos from CrossFit 925 Women (@925women)'}, {'url': 'https://www.groupon.com/biz/timberwood-park-tx/cross-fit-925', 'humanised_url': 'CrossFit 925 - San Antonio, TX | Groupon', 'description': 'Tweak, tone, shape up, or slim down! CrossFit 925 in San Antonio is just the place you need to get the results you want. When you stop by this gym today,\xa0...'}, {'url': 'https://mobile.twitter.com/crossfit925', 'humanised_url': 'CrossFit 925 (@CrossFit925) / Twitter', 'description': '@crossfit925. for a weekend full of skills and progressions. This course is not just for coaches. CrossFit L1 is not required!'}, {'url': 'https://www.yelp.com/biz/crossfit-925-san-antonio-2', 'humanised_url': 'CrossFit 925 - 21216 Gathering Oak, San Antonio, TX - Yelp', 'description': None}]"
http://www.crossfitsantaynezvalley.com,0,200,http://www.crossfitsantaynezvalley.com,,www.crossfitsantaynezvalley.com,3983,CrossFit Santa Ynez Valley,,,CrossFit+Santa+Ynez+Valley,https://www.google.com/search?q=CrossFit+Santa+Ynez+Valley,"[{'url': 'http://www.crossfitsantaynezvalley.com/', 'humanised_url': 'CrossFit Santa Ynez Valley, Santa Ynez, CrossFit, Fitness ...', 'description': ""CrossFit Santa Ynez Valley - CrossFit is for everyone. That doesn't mean it is easy, in fact, it may be the most challenging workout you will ever come\xa0...""}, {'url': 'https://www.facebook.com/CrossFitSantaYnezValley/', 'humanised_url': 'CrossFit Santa Ynez Valley - Home | Facebook', 'description': ""Work hard, train hard, play hard -- that's how we get results at our gym. Join a fitness community... 3640 Sagunto St, Santa Ynez, CA 93460.""}, {'url': 'https://www.yelp.com/biz/crossfit-santa-ynez-valley-santa-ynez', 'humanised_url': 'CROSSFIT SANTA YNEZ VALLEY - 15 Photos - Trainers ...', 'description': None}, {'url': 'https://www.instagram.com/cfsantaynezvalley/?hl=en', 'humanised_url': 'CrossFit Santa Ynez Valley (@cfsantaynezvalley) • Instagram ...', 'description': '234 Followers, 128 Following, 113 Posts - See Instagram photos and videos from CrossFit Santa Ynez Valley (@cfsantaynezvalley)'}, {'url': 'https://unboxguide.com/united-states/crossfit-santa-ynez-valley/', 'humanised_url': 'CrossFit Santa Ynez Valley - Unbox Guide - The Box review site', 'description': ""Incredible community, great professional attitude and skilled coaches. The box has it's own characte... Read review. CrossFit Waukee. Aaron G.4 weeks ago.""}, {'url': 'https://www.santabarbarayp.com/biz/33219/crossfit-santa-ynez-valley', 'humanised_url': 'CrossFit Santa Ynez Valley - SantaBarbaraYP', 'description': 'CrossFit Santa Ynez Valley - CrossFit is for everyone. That doesnâ€™t mean it is easy, in fact, it may be the most challenging workout you will ever come …'}, {'url': 'https://foursquare.com/v/crossfit-santa-ynez-valley/502ecca4e4b0d98c30f7925d', 'humanised_url': 'CrossFit Santa Ynez Valley - 1 tip - Foursquare', 'description': 'See 1 tip from 3 visitors to CrossFit Santa Ynez Valley. ""The best CF gym on the Central Coast""'}, {'url': 'https://games.crossfit.com/affiliate/3983', 'humanised_url': 'Affiliate: CrossFit Santa Ynez Valley', 'description': 'Location. 3640 Sagunto Rd. Santa Ynez, CA, 93460. Phone. 8057052428. Website. www.crossfitsantaynezvalley.com · 2022 Season Overview. Follow @CrossFitGames.'}]"
http://www.sarumcrossfit.com,0,200,http://www.sarumcrossfit.com,,www.sarumcrossfit.com,3985,Sarum CrossFit,,,Sarum+CrossFit,https://www.google.com/search?q=Sarum+CrossFit,"[{'url': 'http://www.sarumcrossfit.com/', 'humanised_url': 'Sarum CrossFit – A CrossFit gym based in Salisbury, Wiltshire', 'description': 'Sarum CrossFit (SCUK) is located at Old Sarum, Salisbury, not far from Stonehenge. We cater to all levels of fitness, whether a professional athlete, active\xa0...'}, {'url': 'https://www.instagram.com/sarum_crossfit/?hl=en', 'humanised_url': 'Sarum CrossFit (@sarum_crossfit) • Instagram photos and ...', 'description': 'Sarum CrossFit. Sports & recreation. Salisbury CrossFit Affiliate and S&C Gym in Old Sarum. www.sarumcrossfit.com/fundamentals. 1,055 posts. 1,514 followers.'}, {'url': 'https://www.facebook.com/sarumcrossfit', 'humanised_url': 'Sarum CrossFit | Facebook', 'description': 'Sarum CrossFit. 2584 likes · 38 talking about this · 3550 were here. CrossFit Gym in Old Sarum, Salisbury, UK.'}, {'url': 'https://games.crossfit.com/affiliate/3985', 'humanised_url': 'Affiliate: Sarum CrossFit', 'description': 'Sarum CrossFit is a Strength & Conditioning Facility. We believe in training you for anything life can throw at you. We Train Functional Movements combined\xa0...'}, {'url': 'https://goteamup.com/p/31985-sarum-crossfit/e/9906799-crossfit-class/', 'humanised_url': 'Sarum CrossFit - TeamUp', 'description': 'Sarum CrossFit is the first one of its kind in Wiltshire and we are based in Salisbury, not far from Stonehenge. CrossFit is constantly varied,\xa0...'}, {'url': 'https://twitter.com/sarumcrossfit', 'humanised_url': 'Sarum CrossFit (@SarumCrossFit) / Twitter', 'description': 'Sarum CrossFit is the first CrossFit Gym in Salisbury. Follow us for more details:'}, {'url': 'https://www.youtube.com/channel/UCpCjZe-lnR5OwjUI6vCaSZA', 'humanised_url': 'Sarum CrossFit - YouTube', 'description': 'Sarum CrossFit. Sarum CrossFit. 12 subscribers. Subscribe. Home. Videos. Playlists. Channels. About. Search. Shorts. Play all · 0:43 Now playing\xa0...'}]"
http://www.crossfitmanvel.com,,200,https://www.crossfitmanvel.com/,,www.crossfitmanvel.com,3990,CrossFit Manvel,,,CrossFit+Manvel,https://www.google.com/search?q=CrossFit+Manvel,"[{'url': 'https://www.crossfitmanvel.com/', 'humanised_url': 'CrossFit Manvel - CrossFit Manvel is a premier CrossFit Gym ...', 'description': 'CrossFit Manvel is a premier CrossFit Gym located in the heart of Manvel, Texas. At CrossFit Manvel, we make it easy for you to become a part of our\xa0...'}, {'url': 'https://www.mindbodyonline.com/explore/locations/crossfit-manvel', 'humanised_url': 'CrossFit Manvel in Manvel, TX, US | Mindbody', 'description': 'CrossFit Manvel. 7618 Bissell Road, Manvel, TX 77578 · (281) 676-5107.'}, {'url': 'https://www.yelp.com/biz/crossfit-manvel-manvel', 'humanised_url': 'CROSSFIT MANVEL - Interval Training Gyms - Phone Number', 'description': 'CrossFit Manvel · 7618 Bissell Rd. Manvel, TX 77578. Directions · (281) 676-5107. Call Now · View classes · More Info. Hours, Accepts Credit Cards, Good for Kids.'}, {'url': 'https://www.zoominfo.com/c/crossfit-manvel-llc/370462073', 'humanised_url': 'CrossFit Manvel - Overview, News & Competitors - ZoomInfo', 'description': 'View CrossFit Manvel (www.crossfitmanvel.com) location in Texas, United States , revenue, industry and description. Find related and similar companies as\xa0...'}, {'url': 'https://games.crossfit.com/affiliate/3990', 'humanised_url': 'Affiliate: CrossFit Manvel', 'description': 'United States · Location. 7618 Bissel Road Manvel, TX, 77578 · Phone. 9799970238 · Website. www.crossfitmanvel.com.'}, {'url': 'https://foursquare.com/v/crossfit-manvel/52b2dd2b11d2b2983f87d936', 'humanised_url': 'Crossfit Manvel - 13 visitors - Foursquare', 'description': 'See what your friends are saying about Crossfit Manvel. By creating an account you are able to follow friends and experts you trust and see the places\xa0...'}, {'url': 'https://www.wellnessliving.com/fitness/manvel/crossfit_manvel/schedule/', 'humanised_url': 'CrossFit Manvel Class Schedule, Manvel, TX | Fitness Studio near ...', 'description': 'CrossFit Manvel in Manvel, TX - Fitness Studio, see class schedules and staff bios. Find Fitness Studio near me in Manvel, TX.'}]"
http://www.chargecrossfit.com,0,200,http://www.chargecrossfit.com,,www.chargecrossfit.com,3991,Charge CrossFit,,Domain Expired,Charge+CrossFit,https://www.google.com/search?q=Charge+CrossFit,"[{'url': 'https://www.chargecrossfit.com.au/', 'humanised_url': 'CrossFit Training Gym Northcote - Charge CrossFit Join ...', 'description': 'Crossfit Training Gym in Northcote, Charge Crossfit, Qualified professional coaches will help you get fit.'}, {'url': 'https://www.instagram.com/chargecrossfit/?hl=en', 'humanised_url': 'Charge CrossFit (@chargecrossfit) • Instagram photos and ...', 'description': '1405 Followers, 183 Following, 794 Posts - See Instagram photos and videos from Charge CrossFit (@chargecrossfit)'}, {'url': 'https://games.crossfit.com/affiliate/3991', 'humanised_url': 'Affiliate: Charge CrossFit', 'description': 'Charge CrossFit is a strength and conditioning facility based in Northcote, Melbourne Victoria that is devoted to offering varied and functional training to\xa0...'}, {'url': 'https://www.pinterest.com/pin/358951032770685986/', 'humanised_url': 'Charge Crossfit - Logo by ShannonT on deviantART - Pinterest', 'description': ""May 15, 2013 - A logo i designed for Charge Crossfit Gyms in Melbourne Australia. The brief was to include a snake and weights... so that's what i did!""}, {'url': 'https://unboxguide.com/australia/charge-crossfit/', 'humanised_url': 'Charge CrossFit - Unbox Guide - The Box review site', 'description': ""Advertising oppurtunities · CrossFit Club Waalwijk. R.M.5 days ago. Great box, dedicated coaches, great WOD's/program, nice atmosphere · CrossFit Cheongna. Rosy3\xa0...""}]"
http://www.crossfitvalleyview.com,0,200,http://www.crossfitvalleyview.com,,www.crossfitvalleyview.com,3992,CrossFit ValleyView,,,CrossFit+ValleyView,https://www.google.com/search?q=CrossFit+ValleyView,"[{'url': 'https://www.yelp.com/biz/crossfit-valleyview-los-banos', 'humanised_url': 'CROSSFIT VALLEYVIEW - 1220 E St, Los Banos, CA - Yelp', 'description': None}, {'url': 'https://games.crossfit.com/affiliate/3992', 'humanised_url': 'Affiliate: CrossFit ValleyView', 'description': ""CrossFit ValleyView · CrossFit ValleyView's Leaderboard · 1(73621)Jennifer Correia. United States · Teams · Open Roster.""}, {'url': 'https://www.zoominfo.com/c/crossfit-valleyview/363435592', 'humanised_url': 'CrossFit ValleyView - Overview, News & Competitors - ZoomInfo', 'description': 'Who is CrossFit ValleyView. CrossFit is the principal strength and conditioning program for many police academies and tactical operations teams,\xa0...'}, {'url': 'https://www.lyft.com/rider/routes/crossfit-valleyview-to-in-shape', 'humanised_url': 'Best Ways to Get From CrossFit ValleyView to In-Shape | Lyft', 'description': '5 minutes — Compare public transit, taxi, biking, walking, driving, and ridesharing. Find the cheapest and quickest ways to get from CrossFit ValleyView to\xa0...'}, {'url': 'https://www.lyft.com/rider/routes/crossfit-valleyview-to-motel-6', 'humanised_url': 'Best Ways to Get From CrossFit ValleyView to Motel 6 | Lyft', 'description': '21 minutes — Compare public transit, taxi, biking, walking, driving, and ridesharing. Find the cheapest and quickest ways to get from CrossFit ValleyView to\xa0...'}]"
http://www.reebokcrossfitlouvre.com,,200,https://crossfitlouvre.com/,,www.reebokcrossfitlouvre.com,3993,Reebok CrossFit Louvre,,,Reebok+CrossFit+Louvre,https://www.google.com/search?q=Reebok+CrossFit+Louvre,"[{'url': 'https://translate.google.com/translate?hl=en&sl=fr&u=https://crossfitlouvre.com/&prev=search&pto=aue', 'humanised_url': 'Reebok CrossFit Louvre', 'description': ""CrossFit Louvre 1 une box de CrossFit depuis 2021 avec une Équipe de Coachs Certifiés et Expérimentés · Ouvert 7 jours sur 7 - Avenue de l'Opéra · Une équipe de\xa0...""}, {'url': 'https://games.crossfit.com/affiliate/3993', 'humanised_url': 'Affiliate: Reebok CrossFit Louvre', 'description': ""Reebok CrossFit Louvre. France. Location. 31 Avenue de l'Opéra Paris, Paris, 75001. Phone. +33620627740. Website. www.reebokcrossfitlouvre.com.""}, {'url': 'https://foursquare.com/v/reebok-crossfit-louvre/4fa81d41e4b0d6f4be98c6bd', 'humanised_url': 'Reebok CrossFit Louvre - Place Vendôme - 13 tips - Foursquare', 'description': 'See 13 tips from 356 visitors to Reebok CrossFit Louvre. ""I came for few days visiting Paris and decided to have a CrossFit training there. Nice...""'}, {'url': 'https://translate.google.com/translate?hl=en&sl=fr&u=https://crossfitlouvre3.com/&prev=search&pto=aue', 'humanised_url': 'CrossFit Louvre 3 Paris - Réserver votre séance au 01.48 ...', 'description': 'Découvrez votre Box de CrossFit dans le 9eme arrondissement de Paris et retrouvez la forme et la santé avec les coachs de CrossFit Louvre III.'}, {'url': 'https://www.linkedin.com/company/reebok-crossfit-louvre', 'humanised_url': 'Reebok Crossfit louvre | LinkedIn', 'description': 'Reebok Crossfit louvre | 82 followers on LinkedIn. Reebok Crossfit louvre is a sports company based out of France.'}, {'url': 'https://www.pinterest.com/pin/62-mentions-jaime-0-commentaires-reebok-crossfit-louvre-reebokcrossfitlouvre-sur-instagram-wod-extrieur-du-110520--623818985887519371/', 'humanised_url': ""62 mentions J'aime, 0 commentaires - Reebok CrossFit ..."", 'description': '11 mai 2021 - 62 mentions J\'aime, 0 commentaires - Reebok CrossFit Louvre (@reebokcrossfitlouvre) sur Instagram : ""WOD Extérieur du 11.05.2021 par CrossFit\xa0...'}]"
